restaurant_name,Name,Profile Location,Score,Date,Elite 24,Friends,Reviews,Photos,reserved,pictures,checkin,Comment,Helpful,Thanks,Love this,Oh no,Reply Date,Reply Content,topics
L & B Spumoni Gardens,Tamika M.,"Brooklyn, NY",5,"Jun 28, 2024",no,23,53,447,no,10 photos,yes,"I love this place. Came here for dinner to celebrate my daughters graduation. Highly recommend reservations if you are planning to dine inside the restaurant part. This place gets really packed inside or out. There is a small parking garage for L&B customers only. 
This place is known for their Sicilian square pizza. We dined inside. We decided not to eat pizza for tonight. Instead, we ordered appetizers and entrees. For appetizer, we ordered fried shrimp and mozzarella sticks. Fried shrimp are big and delicious. Super tasty with a squeeze of lemon on it, and the tartar sauce they serve it with is delicious. Mozzarella sticks were nice and cheesy. You definitely get that cheese pull effect.  
For entrees, we ordered chicken parmigiana, penne with vodka sauce with grilled chicken, chicken Caesar salad,  calamari with linguini red sauce, penne with grilled chicken in pesto sauce, burger basket with French fries. Chicken Caesar salad was delicious. The romaine lettuce was nice and crisp, and the grilled chicken was seasoned and cooked very well. The penne in vodka sauce was nice and creamy, mushrooms are added, and peas. Penne with grilled chicken in pesto sauce was one of my favorites. The pesto sauce was delicious. The calamari in red sauce was really good, and it had tons of calamari. Chicken parmigiana was super tender and cheesy. The burger basket was good. Everything we had was packing with flavors, and the portion sizes are huge. Easily, three people can eat from one pasta dish. 
For dessert, everyone wanted ice cream. We ordered chocolate, cookies & cream, creamscicle, and strawberry ice-cream flavors. My favorite is the creamscicle, but all are rich in flavor.   
I highly recommend you try this place. There's is something on the menu for everyone. Staff is super friendly and attentive. Service is quick. The food is delicious.",1,0,0,0,,,"- Category: Food Quality
  - Description: Various dishes such as chicken parmigiana, penne with vodka sauce, and calamari received positive comments on taste and presentation.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Portion sizes are generous, and the reviewer mentions that three people can easily eat from one pasta dish.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Staff is described as super friendly and attentive, and service is quick.
  - Attitude: Satisfied"
L & B Spumoni Gardens,Sophia S.,"Los Angeles, CA",5,"Jun 26, 2024",no,175,352,687,no,4 photos,,All their pastas are delicious. Glad we did family style so we got to try different pastas. The bolognese and Alfredo were my favorites. Also had to get the pizza with pepperoni..I believe what's pictured is the half sheet.,0,0,0,0,,,"- Category: Food Quality
  - Description: Delicious pastas with bolognese and Alfredo as favorites, and pepperoni pizza.
  - Attitude: Satisfied

- Category: Menu Choice
  - Description: Variety of pastas and pizzas available.
  - Attitude: Satisfied"
L & B Spumoni Gardens,C S.,"Brooklyn, NY",4,"Jun 25, 2024",no,3,36,0,no,,,"Nothing compares to a summer afternoon at L&B a Sicilian (square) slice and some ice cream really is a perfect day.
The dining room is great too but lately hit or miss. Went recently and orders were totally screwed up on a second visit everything was perfect, most recently food was perfect but our group of 8 had all our entrees come out at different times. 
The artichoke appetizer is probably one of the best items on the menu, and the salads are all huge!!",0,0,0,0,,,"- Category: Food Quality
  - Description: The artichoke appetizer is probably one of the best items on the menu, and the salads are all huge.
  - Attitude: Satisfied

- Category: Order Accuracy and Efficiency
  - Description: Orders were totally screwed up on a second visit, but most recently food was perfect.
  - Attitude: Mixed

- Category: Ambiance
  - Description: The dining room is great but lately hit or miss.
  - Attitude: Mixed"
L & B Spumoni Gardens,SeaRey P.,"Flatbush, New York, NY",5,"Jun 24, 2024",no,0,5,0,no,,,"Never disappoints, always delights. Consistency and amazing Sicilian slices, every time.",0,0,0,0,,,"- Category: Food Quality
  - Description: Consistency and amazing Sicilian slices.
  - Attitude: Delighted"
L & B Spumoni Gardens,John M.,"Brooklyn, NY",5,"Jun 21, 2024",no,0,48,0,no,,,Difficult to describe- is it a pizza place or a Italian restaurant- not pretty but food is very good and service is efficient- prices are reasonable for quality and quantity of servings,0,0,0,0,,,"- Category: Ambiance
  - Description: Difficult to describe - is it a pizza place or an Italian restaurant.
  - Attitude: Neutral

- Category: Food Quality
  - Description: Food is very good.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Service is efficient.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Prices are reasonable for quality and quantity of servings.
  - Attitude: Satisfied"
L & B Spumoni Gardens,Elizabeth P.,"Brooklyn, Brooklyn, NY",5,"Jun 21, 2024",no,0,5,0,no,,,I've been going to L & B Spumoni Gardens for years.... Amazing food large portions and reasonably price and not to mention the best pizza in town...you must go if you've never been,0,0,0,0,,,"- Category: Food Quality
  - Description: Amazing food, large portions, best pizza in town
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Reasonably priced
  - Attitude: Satisfied"
L & B Spumoni Gardens,Rebecca M.,"Brooklyn, NY",5,"Jun 20, 2024",no,14,149,363,no,1 photo,,"We are longtime fans (obviously) of the Sicilian slice here which is famous for very good reason, but hadn't actually eaten in the restaurant itself til tonight. Wow -- when it comes to traditional red sauce Italian, this is among the best we've ever had.
First of all: it's actually open late!!!! It's so refreshing these days to find a place where you can actually sit down and eat truly until midnight -- and the scene both in and outside was very much bustling when we arrived at about 10'pm on a Wednesday. 
Service is fast, friendly and the food is all SUPER fresh. We had the meatballs, the Caesar salad and the shrimp & mussels fra diavolo on spaghetti. Everything tastes totally made to order. There are many mediocre Caesar salads in the world but this is not one -- huge, super crisp romaine, zesty and creamy homemade dressing. The spaghetti was the real pleasant surprise. Tons of big shrimp and mussels all perfectly cooked; the pasta itself in a flavorful sauce full of fresh basil and also cooked to perfection.
Of course had to pick up a spumoni to go as well. So great to know there is a lot more to love here besides the famous pizza!",0,0,0,0,,,"- Category: Food Quality
  - Description: The food is described as super fresh and made to order, with specific praises for meatballs, Caesar salad, shrimp & mussels fra diavolo on spaghetti, and spumoni.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: The service is described as fast and friendly, creating a positive dining experience.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: The reviewer comments on the bustling scene both inside and outside the restaurant at 10 pm on a Wednesday, and appreciates that the restaurant is open late.
  - Attitude: Satisfied

- Category: Menu Choice
  - Description: The reviewer"
L & B Spumoni Gardens,Andie G.,"Brooklyn, NY",4,"Jun 16, 2024",no,0,9,7,no,1 photo,,"They are Famous for the Square slice, and the Spumoni. The service is fast and good, the restaurant has many other delicious food options, served family style or individual, always busy.",0,0,0,0,,,"- Category: Food Quality
  - Description: Famous for the Square slice and the Spumoni, many other delicious food options.
  - Attitude: Satisfactory

- Category: Customer Service
  - Description: Service is fast and good.
  - Attitude: Satisfactory

- Category: Ambiance
  - Description: Always busy, served family style or individual.
  - Attitude: Satisfactory"
L & B Spumoni Gardens,Pratima M.,"New York, NY",4,"Jun 8, 2024",no,4,909,2024,no,2 photos,yes,"A family-owned spot serving up delicious slices of pizza and ice cream -- we stopped by after the Brooklyn Half, was plenty busy but they kept the lines moving. There's a large patio out front with plenty of first-come-first-serve tables for seating -- it's great for larger groups. 
We got a few boxes to share with the group and there was plenty to go around -- one square is pretty filling. The Sicilian Cheese was my favorite slice, and the char on the bottom was perfect. The Vodka slice felt a little too rich for me personally, but was still good. The Spumoni was really authentic and unique!",1,1,0,0,,,"- Category: Food Quality
  - Description: Sicilian Cheese slice and Spumoni dessert were highlights, while Vodka slice was a bit too rich.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: The staff kept the lines moving efficiently despite the busyness, and there were plenty of seating options for larger groups.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Large patio with first-come-first-serve tables, great for larger groups.
  - Attitude: Satisfied

- Category: Menu Choice
  - Description: Mention of Sicilian Cheese, Vodka slice, and Spumoni dessert.
  - Attitude: Satisfied"
L & B Spumoni Gardens,Karen M.,"Toms River, NJ",5,"Jun 6, 2024",no,0,52,28,no,1 photo,,It's just the best Sicilian pie ever. Crunchy yet fluffy. Full of zesty tomato sauce but you never miss out on cheese. It's heaven.,0,0,0,0,,,"- Category: Food Quality
  - Description: The Sicilian pie is described as the best, crunchy yet fluffy, full of zesty tomato sauce and cheese.
  - Attitude: Satisfied."
L & B Spumoni Gardens,Betty G.,"Brooklyn, NY",5,"May 31, 2024",no,30,105,178,no,2 photos,,"Love the pizza, love the aluminized, love the food.  We ear here a lot because it's that good and tons of people agree with me or there wouldn't always be a long line and no parking.  However, they are serious about pushing out those delicious pizzas and so the wait is not too bad.  Eat in or take out and there is also outdoor seating.  As an added bonus for you Pokémon fans, this is also a Pokémon gym!  Best part is you get great Pokémon stuff--if you know you  know!",0,1,0,0,,,"- Category: Food Quality
  - Description: Love the pizza, love the aluminized, love the food.
  - Attitude: Satisfied

- Category: Order Accuracy and efficiency
  - Description: They are serious about pushing out those delicious pizzas and so the wait is not too bad.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Eat in or take out and there is also outdoor seating.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Best part is you get great Pokémon stuff - if you know you know!
  - Attitude: Satisfied"
